plot,plot_surf,crop_2018,crop_2019,crop_2020,rotation,frac_mean,apar_year,rapar
6814753,2.86,TRN,BTH,MIS,TRN_BTH_MIS,0.15306243006525477,444.9913114811914,0.22321776761550588
6814754,1.13,MIS,BTH,MIS,MIS_BTH_MIS,0.27189137411675485,760.2013025631043,0.3828308757556356
6814759,2.08,BTH,MIS,BTH,BTH_MIS_BTH,0.352329883490228,881.8212233739174,0.4423415914848037
6814760,1.69,BTH,MIS,BTH,BTH_MIS_BTH,0.20370368844099063,547.5619752315341,0.27466954654795794
6814767,2.15,BTH,MIS,BTH,BTH_MIS_BTH,0.2800361191135772,741.5869763000278,0.37532916873959793
6814775,0.82,ORH,ORH,ORP,ORH_ORH_ORP,0.29361547595652626,671.7922595007775,0.339996310405674
6814778,1.12,TTH,TTH,TTH,TTH_TTH_TTH,0.24993445277821996,588.0658876646166,0.29762211346404444
6814783,0.85,BTH,ORH,ORH,BTH_ORH_ORH,0.26547417967529996,642.6821346419206,0.32526357880972684
6814786,0.92,BTH,BTH,ORH,BTH_BTH_ORH,0.41705658976477805,922.8966770619572,0.4670810963494871
6814790,0.75,TTH,TTH,TTH,TTH_TTH_TTH,0.2854626803936599,651.5790009426404,0.3297663126141699
6814796,2.41,MIS,BTH,BTH,MIS_BTH_BTH,0.20410463258314931,499.3405363700343,0.2511845548910502
6814801,6.89,BTH,MIS,BTH,BTH_MIS_BTH,0.43609671905735564,929.3755145619874,0.46615896920580796
6814803,10.68,MIS,BTH,TRN,MIS_BTH_TRN,0.15985245616500385,476.10106142162266,0.23843215901524198
6814805,4.24,MIS,BTH,MIS,MIS_BTH_MIS,0.2015386977031586,552.2119689396939,0.27654862099068034
6814806,1.84,BTH,TRN,BTH,BTH_TRN_BTH,0.2539588400280192,560.1693248898972,0.2809714168061086
6814808,6.29,BTH,MIS,BTH,BTH_MIS_BTH,0.3714265429412294,825.8044609418007,0.4142094882493399
6814809,0.97,BTH,TRN,BTH,BTH_TRN_BTH,0.3584859215426325,818.9822107479599,0.4107875634533937
6814810,3.36,BTH,MIS,BTH,BTH_MIS_BTH,0.4210200977833842,949.8528823789687,0.47643006901857965
6814811,4,BTH,BTH,MIS,BTH_BTH_MIS,0.22217082204355032,568.1464172717131,0.28452861773165716
6814815,2.1,TRN,BTH,MIS,TRN_BTH_MIS,0.19856753335791985,506.11355646568586,0.25385796170272745
6814817,3.63,TRN,BTH,BTH,TRN_BTH_BTH,0.23084535693582459,591.1434431884658,0.2965143836538075
6814818,2.7,BTH,BTH,BTH,BTH_BTH_BTH,0.3872108963311185,891.8687581269791,0.4488211210891441
6814823,0.79,LUZ,LUZ,LUZ,LUZ_LUZ_LUZ,0.6094888847606366,1226.4136799210196,0.6168692144351497
6814826,2,TTH,TTH,TTH,TTH_TTH_TTH,0.3856713782595903,873.6930713758869,0.4394555992165588
6814831,0.29,LUZ,LUZ,LUZ,LUZ_LUZ_LUZ,0.6323239175269405,1275.3922206631612,0.6415047468386457
6814832,0.85,LUZ,LUZ,LUZ,LUZ_LUZ_LUZ,0.5803294339552775,1239.421135006777,0.6234117854549612
6814837,1.21,MIS,BTH,MIS,MIS_BTH_MIS,0.2615678146345849,737.5546497411128,0.36997419536494985
6814838,3.03,BTH,TRN,BTH,BTH_TRN_BTH,0.22929847105348591,590.4738720374262,0.2957102421313341
6814840,3.61,MIS,BTH,MIS,MIS_BTH_MIS,0.25308832697506634,729.1006079473492,0.36573345562949133
6814841,1.6,MIS,BTH,MIS,MIS_BTH_MIS,0.263442518428415,749.0482723745592,0.37573965801525017
6814843,1.75,TRN,BTH,BTH,TRN_BTH_BTH,0.1968149178097949,520.5907845538843,0.2611401835746506
6814846,2.08,BTH,BTH,TRN,BTH_BTH_TRN,0.36016724348916057,883.4529905091413,0.4424346446248019
6814847,0.9,MIS,BTH,MIS,MIS_BTH_MIS,0.21747889438069398,591.2124116253168,0.2965655987086857
6814848,1.16,BTH,TRN,BTH,BTH_TRN_BTH,0.21145342297970018,549.4870944331483,0.27563523014557184
6814850,1.18,BTH,MIS,BTH,BTH_MIS_BTH,0.2889642387675296,775.4713687944404,0.3889940844369769
6814852,2.19,BTH,MIS,BTH,BTH_MIS_BTH,0.2790595884246022,750.0422191621522,0.3762382443411642
6814854,1.68,BTH,MIS,BTH,BTH_MIS_BTH,0.283844397200908,739.377368517076,0.3708885125789356
6814864,1.85,PTR,PTR,PTR,PTR_PTR_PTR,0.5034931671111187,1077.4129943888179,0.5417589037221903
6814886,0.46,PTR,PTR,PTR,PTR_PTR_PTR,0.6861618064685435,1374.34217775759,0.6742019806756802
6814896,6,MIS,BTH,MIS,MIS_BTH_MIS,0.1660310719841907,488.55451203929425,0.2486918453622537
6814911,1.24,BTH,AVH,PTR,BTH_AVH_PTR,0.4483335081556805,896.1351644529527,0.46522841307887386
6814932,1.98,LU6,LUZ,LUZ,LU6_LUZ_LUZ,0.565820502034206,1201.1400463545099,0.6039729594118898
6814935,1.21,PTR,PTR,PTR,PTR_PTR_PTR,0.5927526157752726,1122.5223354370125,0.5644413730085047
6814945,0.78,BTH,BTH,BTP,BTH_BTH_BTP,0.21017520913939464,547.0967365520478,0.2750983418318252
6814946,1.07,BTH,BTH,BTP,BTH_BTH_BTP,0.204717188179899,538.9324963699921,0.27099309172458647
6814952,2.99,BTH,TRN,BTH,BTH_TRN_BTH,0.27488704908990536,731.7136582501696,0.36702365032906303
6814953,10.03,MIS,BTH,TRN,MIS_BTH_TRN,0.15531496973495793,454.68827021341946,0.2280692000401072
6814965,1.14,MIE,BTH,MLG,MIE_BTH_MLG,0.7338132226272294,1354.0255641689205,0.6596185274389519
6814978,1.77,PTR,PTR,MIE,PTR_PTR_MIE,0.585202055291583,1177.533910406247,0.5842872193362747
6814982,0.74,PTR,PTR,MIE,PTR_PTR_MIE,0.6082390084478669,1220.0125760114863,0.6053649489780801
6814987,0.23,PTR,PTR,MIE,PTR_PTR_MIE,0.6231895326646307,1272.695129184785,0.6315058033765257
6814991,1.26,BTH,TRN,BTH,BTH_TRN_BTH,0.1905798011510313,511.4313353959671,0.2572515520216323
6814993,3.08,BTH,TRN,BTH,BTH_TRN_BTH,0.2623993070585989,699.1677810441687,0.35170416796604737
6814994,0.31,LU8,LUZ,LUZ,LU8_LUZ_LUZ,0.5388839155275641,1048.2378758835466,0.5272669111096238
6814995,1.11,BTH,BTH,BTH,BTH_BTH_BTH,0.2307373344271078,601.9133803166446,0.30278203651738783
6814997,2.19,BTH,BTH,BTH,BTH_BTH_BTH,0.3028888113699602,757.2023521259594,0.3808751376722343
6814998,2.18,BTH,BTH,TRN,BTH_BTH_TRN,0.13260693361279083,371.3039067822113,0.18677795965133398
6814999,2.46,BTH,ORH,TRN,BTH_ORH_TRN,0.30967162968584266,722.7330844902157,0.36355828319570177
6815000,1.74,BTH,BTH,TRN,BTH_BTH_TRN,0.22438089551616297,590.4412491031503,0.2970111808334867
6815035,1.1,BTH,TRN,BTH,BTH_TRN_BTH,0.2514497950695667,683.1758740554977,0.342677357850917
6815037,1.1,BTH,TRN,BTH,BTH_TRN_BTH,0.2680579548916786,722.8047198320303,0.36198173845980647
6815038,10.25,BTH,MIS,BTH,BTH_MIS_BTH,0.2960891345573829,774.1681012679093,0.3883185714684613
6815040,4.54,BTH,TRN,BTH,BTH_TRN_BTH,0.2585205970572614,726.1031462551815,0.36420944757447743
6815041,3.5,MIS,BTH,LUZ,MIS_BTH_LUZ,0.47027420230105205,1082.7485342603989,0.5431008632297892
6815045,1.38,BTH,MIS,BTH,BTH_MIS_BTH,0.31818681196705945,808.9430774238788,0.40511996317479687
6815046,2.18,BTH,TRN,BTH,BTH_TRN_BTH,0.2512637275789897,700.2953845930748,0.35126441260724656
6815051,1.68,BTH,TRN,BTH,BTH_TRN_BTH,0.2842207363977559,767.1352555084082,0.3830105422828977
6815072,1.47,TTH,PTR,PTR,TTH_PTR_PTR,0.5881210261674521,1107.734089197673,0.5601313267002087
6815073,4.95,TTH,PTR,PTR,TTH_PTR_PTR,0.6753587256659727,1352.5678087076897,0.6839327312678171
6815081,1.85,PTR,TTH,TTH,PTR_TTH_TTH,0.528274076240373,1200.121677495541,0.6063633681777263
6815084,2.07,BTH,BTH,BTH,BTH_BTH_BTH,0.2574823071794453,685.6049995322268,0.34486144668257773
6815085,3.53,ORH,TRN,BTH,ORH_TRN_BTH,0.23629535933903295,582.9867694366985,0.2932441578487817
6815088,2.26,BTH,BTH,ORH,BTH_BTH_ORH,0.4014947724993682,923.7610763629966,0.4646546938848917
6815089,7.45,TRN,BTH,BTH,TRN_BTH_BTH,0.14562258348909088,419.72058574525056,0.21112075976885036
6815136,7.82,MIS,BTH,MIS,MIS_BTH_MIS,0.20326368172955792,584.372644716966,0.2931181874196207
6815138,7.85,TRN,BTH,BTH,TRN_BTH_BTH,0.19799080633641944,555.4740626171686,0.27862281348199835
6815144,0.84,PTR,PTR,PTR,PTR_PTR_PTR,0.4694114974422225,1009.8667554348402,0.4925440104594699
6815168,1.6,TTH,TTH,TTH,TTH_TTH_TTH,0.3846940691969808,971.1069940943909,0.4922459944612564
6815172,1.66,PTR,PTR,PTR,PTR_PTR_PTR,0.6499902664699148,1270.2144654182202,0.6438610642403533
6815182,0.3,BTH,LUZ,LUZ,BTH_LUZ_LUZ,0.30144190798770176,652.9542867742413,0.3263961337591132
6815191,0.84,LU7,LUZ,BTH,LU7_LUZ_BTH,0.32209912336283647,790.0719753797415,0.39493796637640205
6815195,1.35,LU8,LUZ,LUZ,LU8_LUZ_LUZ,0.5758698360872277,1112.980780190077,0.5563523066781609
6815196,1.23,BTH,BTH,ORH,BTH_BTH_ORH,0.335584907051354,761.4358830603888,0.3806234729909909
6815198,2.44,ORH,BTH,BTH,ORH_BTH_BTH,0.27004926179442845,601.9661080409232,0.30090837030756895
6815199,1.4,BTH,BTH,LUZ,BTH_BTH_LUZ,0.43789289950502086,861.2650590590102,0.4305256755529505
6815204,1.21,LU7,LUZ,BTH,LU7_LUZ_BTH,0.3354314028529549,658.1697779521528,0.32900323228133127
6815206,5.06,LU7,LUZ,BTH,LU7_LUZ_BTH,0.39503178560226604,909.8633387206329,0.4548187859746027
6815207,0.59,LU7,BTH,BTH,LU7_BTH_BTH,0.39539919444485316,818.6176935700096,0.4092072839096555
6815208,0.79,LU8,LUZ,LUZ,LU8_LUZ_LUZ,0.4666258411052788,886.8225123522401,0.4433012313806796
6815209,1.04,BTH,BTH,LUZ,BTH_BTH_LUZ,0.5013276903255819,1006.493244485754,0.5031217503414601
6815215,2.7,MIS,BTH,BTH,MIS_BTH_BTH,0.3487614857148029,799.6859416403793,0.4088823911585128
6815216,4.45,MIS,BTH,MIS,MIS_BTH_MIS,0.1701543252125717,498.5969524298645,0.2549344730453571
6815217,0.38,BTH,PTR,PTR,BTH_PTR_PTR,0.3472954776657329,695.5228159893434,0.3556233982601567
6815220,1.01,BTH,ORH,TRN,BTH_ORH_TRN,0.2268529999069295,508.3883592927618,0.2553298493640174
6815221,0.93,BTH,ORH,TRN,BTH_ORH_TRN,0.1599401804509787,365.7690980060334,0.18370162689368785
6815229,0.68,BTH,BTH,TRN,BTH_BTH_TRN,0.19680262118184222,493.0451594575718,0.2476239748468846
6815230,0.39,BTH,BTH,ORH,BTH_BTH_ORH,0.30864479148114404,651.5235287480377,0.3272171783865588
6815235,1.42,BTH,BTH,ORH,BTH_BTH_ORH,0.20453115070581473,503.08420634553187,0.2526659241417642
6815237,0.99,TRN,BTH,BTH,TRN_BTH_BTH,0.17410668671496296,461.786145632168,0.23192463959378937
6815243,1.15,PTR,PTR,PTR,PTR_PTR_PTR,0.28921275923648104,694.7671143101675,0.3388599327347229
6815253,0.97,TTH,MIE,BTH,TTH_MIE_BTH,0.21826848605595292,508.9329517968397,0.25813958970915557
6815255,0.76,ORH,TTH,ORH,ORH_TTH_ORH,0.13506668565327884,375.0750351800197,0.19024454075861746
6815257,1.32,MIE,BTH,PTR,MIE_BTH_PTR,0.14410990443799002,315.0122190782958,0.15977964228714903
6815263,1.12,BTH,ORH,TTH,BTH_ORH_TTH,0.17248612400889307,451.01130682999235,0.2287607302459743
6815265,1.68,TTH,TTH,MLC,TTH_TTH_MLC,0.1886022072328293,494.79922932964,0.250970721382071
6815266,5.27,PTR,PTR,PTR,PTR_PTR_PTR,0.7289677112109653,1388.420110610676,0.7037785148637592
6815269,1.09,PTR,PTR,PTR,PTR_PTR_PTR,0.7990739577957423,1536.3564103918884,0.7787661850644366
6815314,0.21,TRN,BTH,BTH,TRN_BTH_BTH,0.15661196680399347,378.44771128412805,0.19006925581214687
6815315,1.98,BTH,ORH,TRN,BTH_ORH_TRN,0.2246973407757864,515.1294172759603,0.25871543695260546
6815331,1.2,BTH,BTH,ORH,BTH_BTH_ORH,0.3546024639948612,797.4693633022081,0.4005161185980576
6815333,1.79,ORH,TRN,BTH,ORH_TRN_BTH,0.33609882492060383,751.266972425395,0.3745264895925651
6815334,3.69,BTH,CZH,BTH,BTH_CZH_BTH,0.38294576348616916,778.3949784263525,0.38526829474228025
6815337,2.15,BTH,BTH,ORH,BTH_BTH_ORH,0.39673517975022554,876.1692530111259,0.43679358558755754
6815338,2.17,BTH,TRN,BTH,BTH_TRN_BTH,0.30552390184504497,737.8717939516587,0.3704563708527856
6815345,1.45,BTH,ORH,LIP,BTH_ORH_LIP,0.3990351538085406,790.4490268991258,0.39405978182514534
6815348,1.95,ORH,TRN,BTH,ORH_TRN_BTH,0.25284435849280473,624.1203395268178,0.31114052450843177
6815355,2.6,BTH,TRN,BTH,BTH_TRN_BTH,0.2250955617763928,476.8433839755646,0.2377190602552981
6815357,2.81,BTH,ORH,TRN,BTH_ORH_TRN,0.32056818664745257,725.8500819780936,0.36185549631722597
6815363,2.35,BTH,ORH,TRN,BTH_ORH_TRN,0.3348486010387156,744.9314054898854,0.3713680416226315
6815364,6.66,MIS,MIS,MIS,MIS_MIS_MIS,0.08414986747248797,246.0477648472053,0.12266121264716039
6815365,17.1,CZH,BTH,SGH,CZH_BTH_SGH,0.3077681022692015,613.4068211924431,0.3058002539841807
6815366,32.51,MIS,MIS,MIS,MIS_MIS_MIS,0.24221854793568284,663.8639807565177,0.3309545425850464
6815367,0.66,MIS,MIS,MIS,MIS_MIS_MIS,0.2286074415081536,558.550215333226,0.27845271981126707
6815368,3.61,MIS,MIS,MIS,MIS_MIS_MIS,0.13413045558756193,417.0395631442895,0.2079052711466807
6815369,4.1,SGH,LIH,SOG,SGH_LIH_SOG,0.2130595348854435,455.1606195397498,0.22690962772748297
6815372,2.01,MIS,MIS,MIS,MIS_MIS_MIS,0.12964883952074246,368.08163213352776,0.18349844546129301
6815376,2.4,SGH,LIH,SOG,SGH_LIH_SOG,0.2743038203873931,574.5584034319171,0.28643258628627394
6815377,1.26,SGH,LIH,SOG,SGH_LIH_SOG,0.2475202261518469,536.2920210817507,0.26735578086682904
6815379,1.03,MIS,MIS,MIS,MIS_MIS_MIS,0.12920627895231257,358.52061803587054,0.17873185637186573
6815380,19.14,LIH,BTH,SGH,LIH_BTH_SGH,0.3213782552153698,561.2699074823021,0.27980791899402374
6815381,2.1,SGH,LIH,SOG,SGH_LIH_SOG,0.2786638075697482,572.8353696054121,0.2855736082742274
6815382,1.54,MIS,MIS,MIS,MIS_MIS_MIS,0.10109045971725807,300.65666859338137,0.15041508001180262
6815415,5.1,MLG,MLG,MLG,MLG_MLG_MLG,0.67141679160259,1223.8973125406574,0.625746329648898
6815416,2.7,BTH,MIE,BTH,BTH_MIE_BTH,0.336189810096786,794.2923412976457,0.40610066885715185
6815422,3.17,LU8,LUZ,LUZ,LU8_LUZ_LUZ,0.7039357840031406,1335.4272975460992,0.6797805992776409
6815441,0.55,TRN,BTH,BTH,TRN_BTH_BTH,0.17732118441100167,485.73841462749317,0.24434224459052575
6815446,1.67,BTH,BTH,BTH,BTH_BTH_BTH,0.2364750557207784,568.0706292191145,0.28575803035013725
6815456,1.55,BTH,TRN,BTH,BTH_TRN_BTH,0.25624409461075176,661.6883737881889,0.3328513103445685
6815460,2.89,MIS,BTH,TRN,MIS_BTH_TRN,0.1784844717163261,510.63860156332026,0.2588615563766976
6815461,2.07,MIS,BTH,MIS,MIS_BTH_MIS,0.19643522992697315,541.0918679861198,0.2766622811509728
6815466,0.35,TTH,TTH,TTH,TTH_TTH_TTH,0.17976554784834012,521.4410395297514,0.2528321746912569
6815477,0.39,TTH,PTR,PTR,TTH_PTR_PTR,0.43901373115055764,882.2154694132969,0.4277616044168411
6815533,1.41,BTH,MIS,BTH,BTH_MIS_BTH,0.24089584852764667,656.0443177467879,0.3325730812831306
6815534,1.82,BTH,MIS,BTH,BTH_MIS_BTH,0.2295211569299611,622.3978133032181,0.31763275427141896
6815535,1.19,BTH,MIS,BTH,BTH_MIS_BTH,0.2536875389957583,673.6394325343605,0.34443434304760945
6815536,2.99,BTH,BTH,BTH,BTH_BTH_BTH,0.249392723319509,676.1444086069653,0.3457151466143953
6815545,1.44,BTH,BTH,BTH,BTH_BTH_BTH,0.2862351406066186,728.0329082574167,0.36595249378423617
6815548,2.2,BTH,BTH,BTH,BTH_BTH_BTH,0.30732354542300677,774.373718819336,0.3925586225896156
6815553,0.9,MIS,BTH,MIS,MIS_BTH_MIS,0.17046784856759778,488.9361194211373,0.2478597670733358
6815554,2.06,BTH,BTH,TRN,BTH_BTH_TRN,0.2064090659497124,567.5857759722329,0.2877301811802582
6815555,1.91,MIS,BTH,BTH,MIS_BTH_BTH,0.21275401972500232,600.5985722580648,0.304465586221582
6815557,4.98,BTH,MIS,BTH,BTH_MIS_BTH,0.2582462304694446,689.2275010935069,0.3493948618151295
6815560,1.91,BTH,TRN,BTH,BTH_TRN_BTH,0.3222330530181573,756.1491991932635,0.379730960743588
6815589,2.1,TTH,AVP,PTR,TTH_AVP_PTR,0.4321581078978037,855.8298098210107,0.433887202110012
6815595,2.17,PTR,PTR,PTR,PTR_PTR_PTR,0.6903440046593714,1421.037591528058,0.7183292474457279
6815597,1.79,TTH,TTH,TTH,TTH_TTH_TTH,0.321173893455562,678.2055125819436,0.3438355253964675
6815598,2.2,PTR,PTR,PTR,PTR_PTR_PTR,0.46364542415127735,964.0912587155423,0.4873445660205578
6815621,5.41,MIS,BTH,MIS,MIS_BTH_MIS,0.2732567499374882,582.9343285240016,0.292692853569111
6815624,0.77,MIS,BTH,MIS,MIS_BTH_MIS,0.18717923544216655,558.3198546818893,0.27981797784776524
6815625,6.23,MIS,BTH,TRN,MIS_BTH_TRN,0.20493342164026174,599.3958192151766,0.3008396690190103
6815626,0.55,BTH,MIS,BTH,BTH_MIS_BTH,0.31425619200607635,818.7252725008638,0.4123030465983173
6815627,2.33,TRN,BTH,LEC,TRN_BTH_LEC,0.12493167587829741,309.6979066486686,0.15634120643720337
6815676,2.3,CZH,BTH,ORH,CZH_BTH_ORH,0.24357747620488196,525.7003852607173,0.2686589031373591
6815678,1.93,BTH,BTH,ORH,BTH_BTH_ORH,0.31140871471796305,764.6321814214015,0.3847910017692658
6815679,1.89,BTH,BTH,MIS,BTH_BTH_MIS,0.31458107045296096,712.789470113734,0.35870184504370256
6815680,3.01,CZH,BTH,BTH,CZH_BTH_BTH,0.31172205789542723,692.9558779584602,0.3487208529019334
6815682,6.73,ORH,BTH,TRN,ORH_BTH_TRN,0.34827754437322106,735.9345770564748,0.37034931307205354
6815690,1.57,ORH,TRN,BTH,ORH_TRN_BTH,0.4057459605319869,806.0334243953918,0.40528239479457856
6815697,6.85,BTH,BTH,ORH,BTH_BTH_ORH,0.2848954513190282,679.5121032232008,0.34195545161013263
6815699,0.82,BTH,MIS,BTH,BTH_MIS_BTH,0.3715819855889178,865.4746030375068,0.4355386126824856
6815700,1.88,CZH,BTH,BTH,CZH_BTH_BTH,0.30280532995116494,674.0442666079132,0.33920383536924137
6815703,0.76,BTH,MIS,BTH,BTH_MIS_BTH,0.20997468541861639,470.216322446933,0.2366301264305526
6815706,5.46,CZH,BTH,BTH,CZH_BTH_BTH,0.3340274072581426,763.4894193712972,0.38396085176276806
6815708,1.3,BTH,MIS,BTH,BTH_MIS_BTH,0.2458455575668811,667.1006690763428,0.33414364390773477
6815709,1.23,TRN,BTH,BTH,TRN_BTH_BTH,0.164950892493117,465.20925566705193,0.233018377995967
6815710,1.28,BTH,MIS,BTH,BTH_MIS_BTH,0.33320425470169385,827.6973968475213,0.4121403034845192
6815712,4.73,BTH,MIS,BTH,BTH_MIS_BTH,0.31097355073446376,821.8236220240954,0.40921553973928243
6815713,1.36,MIS,BTH,MIS,MIS_BTH_MIS,0.2989172115350872,808.2495296553805,0.40245651093276835
6815714,6.16,MIS,BTH,MIS,MIS_BTH_MIS,0.2638701922558157,724.8791866971657,0.36284397135630975
6815717,1.85,MIS,MIS,BTH,MIS_MIS_BTH,0.289818361577758,779.1995916981023,0.3879915019916751
6815723,1.07,BTH,BTH,LIP,BTH_BTH_LIP,0.2546821337130457,673.4603839515815,0.338117938369347
6815725,0.62,MIS,BTH,BTH,MIS_BTH_BTH,0.35921015608301193,828.70015224009,0.41600061185936954
6815729,0.66,BTH,BTH,LIP,BTH_BTH_LIP,0.2649906722398473,749.4534418712147,0.3762710601957618
6815730,0.65,BTH,BTH,LIP,BTH_BTH_LIP,0.1852070128809621,518.9731384532828,0.2605559760075054
6815733,0.7,ORH,ORH,LIP,ORH_ORH_LIP,0.2590884087065695,667.156404797572,0.33490698879620734
6815750,1.39,TTH,TTH,TTH,TTH_TTH_TTH,0.4708540501352792,1073.1661183385065,0.541456939967638
6815765,3.19,MIS,BTH,MIS,MIS_BTH_MIS,0.24939903300847155,715.4314043784075,0.35828917050488884
6815769,1.42,ORH,BTH,MIS,ORH_BTH_MIS,0.376093420634939,858.6684078435666,0.4300224867153041
6815784,0.85,CZH,BTH,BTH,CZH_BTH_BTH,0.26589939911277305,589.3988809352275,0.29601607655585577
6815785,2.98,BTH,CZH,BTH,BTH_CZH_BTH,0.4229184931558258,919.5609322499212,0.46275684035501075
6815792,9.18,MIS,BTH,MIS,MIS_BTH_MIS,0.18623255174386744,549.258104066868,0.2764068544707243
6815793,4.69,BTH,CZH,BTH,BTH_CZH_BTH,0.43886712718214677,927.1040834289677,0.46655283111920626
6815794,2.72,MIS,MIS,BTH,MIS_MIS_BTH,0.20223524503029286,581.3069311888779,0.29253500156346585
6815801,1.08,BTH,BTH,BTP,BTH_BTH_BTP,0.5134505606190424,1125.1333560691205,0.5624270868924541
6815802,1.38,BTH,BTH,BTP,BTH_BTH_BTP,0.29807448061777564,686.261461252386,0.3430455887
6815817,0.66,ORH,ORH,LIP,ORH_ORH_LIP,0.19591292494972737,505.2508756960466,0.2536317543370538
6815822,1.16,BTH,ORH,MIS,BTH_ORH_MIS,0.24227469684182498,596.5250126474587,0.29945061501432646
6815825,1.46,BTH,BTH,MIS,BTH_BTH_MIS,0.2512565702965864,642.1362649842408,0.32239133175838586
6815832,0.59,AVP,AVP,BTH,AVP_AVP_BTH,0.18516105332857197,472.60228809337417,0.23724243380616894
6815858,0.95,TRN,BTH,BTH,TRN_BTH_BTH,0.24160042442432783,546.2158404951834,0.27230369305138014
6815859,1.35,TRN,BTH,BTH,TRN_BTH_BTH,0.2514980562587483,514.4218332099936,0.2569719744157652
6815860,2.66,BTH,BTH,ORH,BTH_BTH_ORH,0.21094855547296282,491.66895587605416,0.24560610416166315
6815861,1.58,BTH,BTH,ORH,BTH_BTH_ORH,0.2494960880583356,536.7346124888023,0.2681180000620718
6815863,4.13,BTH,ORH,TRN,BTH_ORH_TRN,0.22965175440258065,486.9747859086342,0.24326119955828743
6815866,3.6,BTH,BTH,ORH,BTH_BTH_ORH,0.45219449131684447,926.0335755316896,0.4649249917008939
6815868,1.69,CZH,BTH,BTH,CZH_BTH_BTH,0.2359005424214588,527.6130079882762,0.2649851189345686
6815872,1.34,BTH,ORH,BTH,BTH_ORH_BTH,0.3197226813684674,803.6251279412697,0.4040576500408342
6815880,0.64,BTH,ORH,BTH,BTH_ORH_BTH,0.1762274105415313,470.8798191987525,0.23649179039392104
6815883,6.16,BTH,BTH,BTH,BTH_BTH_BTH,0.19583017021272114,491.77949284971356,0.246988314217717
6815885,1.36,BTH,ORH,BTH,BTH_ORH_BTH,0.2145445751500267,569.0260440754097,0.2861027090705221
6815886,3.22,BTH,BTH,TRN,BTH_BTH_TRN,0.1966203370383008,471.7808328094875,0.2369443099398523
6815888,5.44,CZH,BTH,BTH,CZH_BTH_BTH,0.24068922752928446,550.3526541306471,0.2767138462823387
6815890,2.32,CZH,BTH,BTH,CZH_BTH_BTH,0.26297292692239876,549.0059363048551,0.2757293719542996
6815891,1.21,BTH,ORH,BTH,BTH_ORH_BTH,0.16203429512933767,441.2322250109543,0.22160176464961245
6815892,2.76,BTH,ORH,BTH,BTH_ORH_BTH,0.19197014113811764,510.5356554768213,0.2564082942205806
6815918,1.27,BTH,TRN,BTH,BTH_TRN_BTH,0.3109662445056621,766.0695261345418,0.38364882137972617
6815943,2.93,BTH,BTH,BTH,BTH_BTH_BTH,0.3543625072833035,851.5213531572863,0.4275153390874406
6815947,3.92,BTH,ORH,LIH,BTH_ORH_LIH,0.30759137974009076,678.5142332290551,0.34065527707441273
6815950,1.36,BTH,ORH,MIE,BTH_ORH_MIE,0.34910894542777265,799.1493191334781,0.40122140317923366
6815951,6.61,LU8,LUZ,LUZ,LU8_LUZ_LUZ,0.7807126956093186,1491.224320737209,0.7486850080407182
6815952,3.14,ORH,MIE,BTH,ORH_MIE_BTH,0.30971809482865587,734.9654959824444,0.3689972330904842
6815954,3.79,BTH,ORH,LIH,BTH_ORH_LIH,0.36726746929913096,794.0189386019825,0.3986456411452723
6815956,0.93,BTH,BTH,ORH,BTH_BTH_ORH,0.436179943147723,933.2201272898949,0.4685330763371591
6815958,5.91,BTH,BTH,BTH,BTH_BTH_BTH,0.4755697599148802,957.337432577205,0.47894492809052547
6815959,4.98,ORH,MIE,BTH,ORH_MIE_BTH,0.3019817404343214,712.4957398254385,0.3577160533677954
6815965,4.08,BTH,SOG,MCR,BTH_SOG_MCR,0.5241026792534105,1014.6066990703337,0.5093940690801699
6815967,1.04,BTH,MIS,BTH,BTH_MIS_BTH,0.2979192070001234,724.3201062631823,0.3627608540752853
6815989,3.17,ORH,MIE,BTH,ORH_MIE_BTH,0.28877188009580324,712.4722611342371,0.35839729863320974
6815994,5.92,BTH,ORH,BTH,BTH_ORH_BTH,0.1684342238767904,447.7527946160026,0.22214403670015181
6815996,5.91,BTH,BTH,TRN,BTH_BTH_TRN,0.27066839744894433,723.7369746212362,0.362448613121835
6816002,2.82,TRN,BTH,BTH,TRN_BTH_BTH,0.22606680938173748,623.939726519819,0.3124699945958651
6816003,2.55,BTH,TRN,BTH,BTH_TRN_BTH,0.29542601797708273,750.2826645520016,0.3757427363145924
6816011,9.09,BTH,TRN,BTH,BTH_TRN_BTH,0.2693263032800779,710.6761297574102,0.35590772150914574
6816017,1.44,PTR,PTR,PTR,PTR_PTR_PTR,0.4266901971565636,824.1115247469727,0.41486486176269977
6816034,1.03,BTH,TRN,BTH,BTH_TRN_BTH,0.2731874790614163,656.8666899577435,0.3356913736024647
6816035,3.65,MIS,BTH,MIS,MIS_BTH_MIS,0.16230904294555845,479.87460473947766,0.24523966230088184
6816036,1.61,CZH,BTH,BTH,CZH_BTH_BTH,0.3708712247785143,831.3663665472708,0.4248693407959186
6816037,5.48,BTH,BTH,CZH,BTH_BTH_CZH,0.3106501725138663,731.0882906582125,0.3736222832847884
6816039,0.92,BTH,TRN,BTH,BTH_TRN_BTH,0.30869321589654375,729.39077558955,0.37291821464781755
6816045,1.54,BTH,TRN,BTH,BTH_TRN_BTH,0.2564025020713639,652.9606117630113,0.33369517441222624
