date,day_num,plot,ndvi,SURF_PARC,CODE_CULTU_2018,CODE_CULTU_2019,CODE_CULTU_2020,crop,year
2020-08-23,966,13294772,0.1679006983846739,1.7,BTH,BTH,BTH,BTH,2020
2020-10-25,1029,10902757,0.1484960605590902,10.1,BTH,MIS,BTH,BTH,2020
2020-06-12,894,13288383,0.7758314738261206,3.36,BTH,TRN,BTH,BTH,2020
2020-08-11,954,6842085,0.1901488559135174,0.82,ORH,MIS,BTH,BTH,2020
2020-12-27,1092,6778745,0.3963102691832654,0.85,ORH,SOG,BTH,BTH,2020
2020-08-10,953,6759645,0.15479092879749584,1.3,CZH,BTH,BTH,BTH,2020
2020-06-20,902,6763551,0.6705904816384554,2.15,BTH,TRN,BTH,BTH,2020
2020-10-27,1031,6819838,0.22189562617324127,1.02,ORH,PFP,BTH,BTH,2020
2020-03-31,821,6760976,0.8405006963500734,1.44,TTH,MIS,BTH,BTH,2020
2020-06-12,894,13279673,0.8703370310166044,2.64,BTH,TRN,BTH,BTH,2020
2020-07-10,922,13289549,0.2828662916823799,4.47,LIH,ORH,BTH,BTH,2020
2020-03-24,814,6785806,0.7213989233178005,1.63,LIH,BTH,BTH,BTH,2020
2020-11-07,1042,6813844,0.1481160047237974,3,BTH,MIS,BTH,BTH,2020
2020-11-17,1052,6819741,0.22277648384767,2.47,BTH,TRN,BTH,BTH,2020
2020-09-21,995,6763525,0.19567250393980123,4.57,BTH,MIS,BTH,BTH,2020
2020-01-18,748,4513328,0.5116495720874913,3.45,RGA,MIE,BTH,BTH,2020
2020-03-31,821,10907373,0.8709367940208531,4.12,TRN,BTH,BTH,BTH,2020
2020-07-28,940,6887674,0.22876060062073927,4.55,ORH,CZH,BTH,BTH,2020
2020-05-03,854,6808560,0.8934437304119113,1.92,BTH,MIS,BTH,BTH,2020
2020-05-23,874,13277024,0.8443964903328316,3.75,BTH,TRN,BTH,BTH,2020
2020-02-17,778,6835714,0.2199224139201023,1.56,ORH,TTH,BTH,BTH,2020
2020-09-17,991,6828450,0.11687779663821664,1.87,BTH,CZH,BTH,BTH,2020
2020-10-17,1021,6778224,0.1462789877656232,9.01,BTH,MIS,BTH,BTH,2020
2020-12-10,1075,6831918,0.4665817410794919,3.49,CZH,BTH,BTH,BTH,2020
2020-10-03,1007,10895761,0.1418641880881712,5.31,MIS,BTH,BTH,BTH,2020
2020-06-03,885,13274920,0.7441184954574785,3.48,TRN,BTH,BTH,BTH,2020
2020-11-17,1052,6826446,0.3635191175941824,1.22,MLG,BTH,BTH,BTH,2020
2020-11-15,1050,6856554,0.1979268833245985,6.28,BTH,MIS,BTH,BTH,2020
2020-07-20,932,13288493,0.2824611016541403,1.56,BTH,TRN,BTH,BTH,2020
2020-06-03,885,6877818,0.7815297341100087,2,MIE,MIE,BTH,BTH,2020
2020-09-23,997,6895500,0.3298763844860287,11.89,BTH,MIS,BTH,BTH,2020
2020-01-23,753,6795655,0.4231026851097148,1.42,LUZ,BTH,BTH,BTH,2020
2020-07-06,918,6783678,0.22483134315799683,1.08,LU6,BTH,BTH,BTH,2020
2020-03-29,819,6791547,0.405803244775696,1.53,BTH,TRN,BTH,BTH,2020
2020-06-19,901,10898641,0.8862567521997105,4.42,MIS,MIS,BTH,BTH,2020
2020-04-08,829,6855976,0.8330869326941188,4,BTH,TRN,BTH,BTH,2020
2020-08-30,973,6880875,0.6482974265599519,1.08,BTH,BTH,BTH,BTH,2020
2020-11-30,1065,6761580,0.1694089264441323,2.17,BTH,MIS,BTH,BTH,2020
2020-01-11,741,10912489,0.39576547618851016,1.26,BTH,MIS,BTH,BTH,2020
2020-06-29,911,10893443,0.428663915787092,1.39,BTH,TRN,BTH,BTH,2020
2020-04-07,828,13272358,0.8653133117017189,2.09,BTH,MIS,BTH,BTH,2020
2020-03-11,801,13272418,0.495615665378648,1.99,BTH,TRN,BTH,BTH,2020
2020-03-24,814,6807586,0.7538784219315977,1.07,FVL,BTH,BTH,BTH,2020
2020-07-01,913,6879330,0.581717659281344,6.51,BTH,MIS,BTH,BTH,2020
2020-12-30,1095,6786756,0.268578411819876,0.64,BTH,TRN,BTH,BTH,2020
2020-11-11,1046,6778150,0.6896586458904846,1.23,TRE,BTH,BTH,BTH,2020
2020-11-21,1056,6805085,0.381294932126277,2.34,BTH,CZH,BTH,BTH,2020
2020-09-08,982,6812850,0.2072642147345604,1.53,TR7,BTH,BTH,BTH,2020
2020-03-26,816,6803037,0.8058251366399704,1.65,MIS,BTH,BTH,BTH,2020
2020-01-28,758,6873129,0.3837284413774999,2.49,TTH,MIE,BTH,BTH,2020
2020-01-30,760,13284716,0.4442841508483482,4.47,BTH,MIS,BTH,BTH,2020
2020-02-26,787,6860270,0.4556683602044043,0.79,BTH,SOG,BTH,BTH,2020
2020-03-04,794,13282923,0.5016625127954912,5.17,PTR,MIE,BTH,BTH,2020
2020-05-30,881,13275728,0.691951669514832,3.28,LU6,BTH,BTH,BTH,2020
2020-02-02,763,6824230,0.40653654374866566,2.03,BTH,TRN,BTH,BTH,2020
2020-07-01,913,10905084,0.3600046486883411,4.4,BTH,TRN,BTH,BTH,2020
2020-03-28,818,10896282,0.8776636979896904,7.86,BTH,MIS,BTH,BTH,2020
2020-07-05,917,6840344,0.24246729085237465,3.38,BTH,TRN,BTH,BTH,2020
2020-04-27,848,6815035,0.7559899921532058,1.1,BTH,TRN,BTH,BTH,2020
2020-04-05,826,10898066,0.8906873599163293,4.85,ORH,CZH,BTH,BTH,2020
2020-04-09,830,13281056,0.7547760912400715,3.56,BTH,TRN,BTH,BTH,2020
2020-09-07,981,6761658,0.21259445843828711,0.96,BTH,MIS,BTH,BTH,2020
2020-11-15,1050,6829019,0.3118297056889456,2.09,TRN,BTH,BTH,BTH,2020
2020-10-04,1008,6853660,0.14168936481206237,0.72,TRN,BTH,BTH,BTH,2020
2020-09-27,1001,6796243,0.32960196822957655,2.01,BTH,BTH,BTH,BTH,2020
2020-01-02,732,10892062,0.11039854201171068,7.09,BTH,TRN,BTH,BTH,2020
2020-02-06,767,13295235,0.5588112566996286,3.27,ORH,CZH,BTH,BTH,2020
2020-12-06,1071,10911164,0.8189271801229716,2.67,ORH,CZH,BTH,BTH,2020
2020-08-03,946,13286963,0.19759720562709285,0.49,BTH,TRN,BTH,BTH,2020
2020-07-08,920,6800802,0.3051720944743029,1.53,TRN,BTH,BTH,BTH,2020
2020-07-30,942,13293884,0.1988970287630895,2.25,BTH,MIS,BTH,BTH,2020
2020-02-10,771,6861181,0.31843352385135576,2.72,BTH,MIS,BTH,BTH,2020
2020-09-19,993,6815918,0.1321751137856417,1.27,BTH,TRN,BTH,BTH,2020
2020-04-08,829,10913084,0.5848794608164284,2.33,MIE,BTH,BTH,BTH,2020
2020-06-05,887,6768656,0.7746122426031014,1.35,TRN,BTH,BTH,BTH,2020
2020-10-04,1008,6860613,0.5494354151943245,0.92,BTH,BTH,BTH,BTH,2020
2020-01-23,753,13286072,0.1511986466597939,1.06,ORH,TRN,BTH,BTH,2020
2020-07-01,913,6818736,0.4793642092240841,2.49,ORH,BTH,BTH,BTH,2020
2020-06-06,888,6853007,0.8549796107107372,0.98,TTH,MIE,BTH,BTH,2020
2020-12-07,1072,13271991,0.17027380565027203,0.35,BTH,MIS,BTH,BTH,2020
2020-11-05,1040,6763875,0.15630061493465003,7.1,TRN,BTH,BTH,BTH,2020
2020-12-28,1093,6874258,0.27300353568611213,2.16,TRN,BTH,BTH,BTH,2020
2020-08-31,974,6850079,0.3223112569570045,7.48,MIS,BTH,BTH,BTH,2020
2020-09-27,1001,13287330,0.17323934448323647,1.13,MIS,BTH,BTH,BTH,2020
2020-11-27,1062,13276401,0.1529956575301334,5.39,CZH,BTH,BTH,BTH,2020
2020-05-03,854,6816884,0.6351971335254846,0.94,BTH,BTH,BTH,BTH,2020
2020-09-28,1002,6751707,0.17173249998395354,2.05,BTH,CZH,BTH,BTH,2020
2020-05-21,872,6803572,0.8845318299924148,1.07,ORH,TRN,BTH,BTH,2020
2020-08-08,951,6838871,0.12103706520959394,4.71,BTH,TRN,BTH,BTH,2020
2020-12-29,1094,10912933,0.22832707511127476,3.86,ORH,CZH,BTH,BTH,2020
2020-09-29,1003,6793333,0.25874895352341903,3.06,BTH,BTH,BTH,BTH,2020
2020-05-17,868,6766336,0.8574972412520506,0.62,ORH,BTH,BTH,BTH,2020
2020-09-02,976,13271991,0.1767561370189371,0.35,BTH,MIS,BTH,BTH,2020
2020-01-17,747,13286777,0.32283625736652743,3.16,BTH,MIS,BTH,BTH,2020
2020-04-20,841,10900480,0.7888876091635583,0.91,TRN,BTH,BTH,BTH,2020
2020-09-21,995,13300340,0.15550630141539246,10.52,BTH,MIS,BTH,BTH,2020
2020-07-03,915,6827631,0.6197256748783448,3.9,BTH,MIS,BTH,BTH,2020
2020-08-25,968,6893864,0.31746734060041604,1.92,BTH,BTH,BTH,BTH,2020
2020-08-25,968,13287837,0.38561731620656325,0.81,MIS,BTH,BTH,BTH,2020
2020-09-04,978,6881025,0.24576284560772113,1.05,TRN,BTH,BTH,BTH,2020
2020-12-18,1083,13278936,0.739016420893532,0.9,BTH,TTH,BTH,BTH,2020
2020-02-01,762,13283114,0.3006063770080437,1.55,BTH,TRN,BTH,BTH,2020
2020-02-05,766,10904266,0.2143671877481052,4.66,BTH,TRN,BTH,BTH,2020
2020-05-12,863,6845709,0.8395558483588047,0.62,MLG,MLG,BTH,BTH,2020
2020-10-03,1007,6842088,0.23237790973501257,5.91,MIS,TRN,BTH,BTH,2020
2020-11-08,1043,10889147,0.16439696745236584,2.5,BTH,MIS,BTH,BTH,2020
2020-11-08,1043,13278993,0.2101444887440048,1.05,AVP,TTH,BTH,BTH,2020
2020-11-27,1062,6869539,0.6144178345682111,3.15,BTH,MIS,BTH,BTH,2020
2020-01-28,758,6834890,0.4274957822885523,1.84,CZH,BTH,BTH,BTH,2020
2020-02-29,790,6819232,0.29576563847627046,2.21,TRN,BTH,BTH,BTH,2020
2020-01-14,744,6765690,0.27139102022745537,5.05,BTH,TRN,BTH,BTH,2020
2020-01-27,757,6845826,0.4779462140856609,0.58,PTR,PTR,BTH,BTH,2020
2020-06-09,891,6790309,0.6652296737366663,5.32,TRN,BTH,BTH,BTH,2020
2020-12-26,1091,6887435,0.49679241478748554,3.06,CZH,BTH,BTH,BTH,2020
2020-01-04,734,6880876,0.1784497612279351,2.21,BTH,BTH,BTH,BTH,2020
2020-10-07,1011,6763386,0.17445634902574483,1,BTH,MIS,BTH,BTH,2020
2020-03-08,798,6755619,0.4851888373496783,1.44,TRN,BTH,BTH,BTH,2020
2020-12-04,1069,6815872,0.18891895669930608,1.34,BTH,ORH,BTH,BTH,2020
2020-04-19,840,13292080,0.6924131707114899,2.76,TRN,BTH,BTH,BTH,2020
2020-08-12,955,6771158,0.49562891556450206,2.23,ORH,BTH,BTH,BTH,2020
2020-11-19,1054,10907583,0.18755569615950432,1.09,MIS,MIS,BTH,BTH,2020
2020-09-10,984,6884704,0.2399174842311909,2.07,BTH,AVP,BTH,BTH,2020
2020-08-13,956,6761661,0.17811534041919844,0.76,BTH,MIS,BTH,BTH,2020
2020-02-05,766,6821623,0.33863449888235203,3.06,BTH,MIS,BTH,BTH,2020
2020-11-25,1060,6801109,0.448914198841036,2,MIS,BTH,BTH,BTH,2020
2020-04-02,823,6788531,0.8735222086400862,8.07,ORH,TRN,BTH,BTH,2020
2020-01-06,736,6786462,0.4552429512660284,1.6,BTH,TRN,BTH,BTH,2020
2020-08-26,969,10898587,0.1186984600226866,4.36,TRN,BTH,BTH,BTH,2020
2020-12-19,1084,6783879,0.8729093643436405,2.81,BTH,BTH,BTH,BTH,2020
2020-05-07,858,13272420,0.7878132976456445,2.4,TRN,BTH,BTH,BTH,2020
2020-10-12,1016,6830095,0.16728484259470322,2,BTH,MIS,BTH,BTH,2020
2020-11-28,1063,6786571,0.2591790733013151,1.36,BTH,MIS,BTH,BTH,2020
2020-01-10,740,6883733,0.241858588659649,2.42,MIS,BTH,BTH,BTH,2020
2020-03-14,804,6806269,0.5386247782053135,4.86,BTH,ORH,BTH,BTH,2020
2020-12-19,1084,13273278,0.7991309917349156,2.17,BTH,BTH,BTH,BTH,2020
2020-04-25,846,6758227,0.6089116218990406,1.59,BTH,TRN,BTH,BTH,2020
2020-11-16,1051,6814997,0.9175756300261372,2.19,BTH,BTH,BTH,BTH,2020
2020-07-11,923,6804477,0.21002071953286872,0.42,BTH,BTH,BTH,BTH,2020
2020-11-24,1059,10905399,0.24011476753093583,1.07,BTH,MIS,BTH,BTH,2020
2020-07-14,926,6862145,0.2543059690480113,2.17,BTH,TRN,BTH,BTH,2020
2020-05-24,875,10903507,0.9147933198875522,4.81,BTH,MIS,BTH,BTH,2020
2020-09-27,1001,6816194,0.1936612234885763,0.86,BTH,ORH,BTH,BTH,2020
2020-02-03,764,6765950,0.4337121663826668,0.65,AVP,MIS,BTH,BTH,2020
2020-11-09,1044,13288026,0.14787739530698224,1.43,BTH,MIS,BTH,BTH,2020
2020-11-24,1059,6763274,0.2126740064716441,6.75,BTH,MIS,BTH,BTH,2020
2020-01-04,734,6853492,0.2425618908332312,1.31,BTH,TRN,BTH,BTH,2020
2020-05-02,853,6855293,0.6537066912489046,1.2,ORH,BTH,BTH,BTH,2020
2020-10-20,1024,6866964,0.15251330189348591,1.4,CZH,BTH,BTH,BTH,2020
2020-11-28,1063,6817576,0.1529940588620146,1.81,BTH,TRN,BTH,BTH,2020
2020-08-29,972,6833115,0.19064096038669137,12.77,CZH,BTH,BTH,BTH,2020
2020-07-14,926,6866917,0.2675527902984923,0.92,BTH,MIS,BTH,BTH,2020
2020-04-28,849,6815794,0.7703582303066233,2.72,MIS,MIS,BTH,BTH,2020
2020-05-16,867,6766822,0.8220638744733821,0.6,BTH,PTR,BTH,BTH,2020
2020-12-22,1087,6764817,0.2814164658356801,3.82,BTH,MIS,BTH,BTH,2020
2020-12-16,1081,13300093,0.3206096173628263,4.52,BTH,TRN,BTH,BTH,2020
2020-12-18,1083,10896448,0.4294162733524405,0.75,BTH,TRN,BTH,BTH,2020
2020-01-10,740,13272001,0.30240414339112237,1.83,TRN,BTH,BTH,BTH,2020
2020-06-22,904,6889094,0.6774213211127673,0.97,MIE,MIE,BTH,BTH,2020
2020-06-27,909,6771686,0.5370856538223513,4.21,PTR,PTR,BTH,BTH,2020
2020-11-12,1047,6841602,0.14773289231832068,4.92,BTH,BTH,BTH,BTH,2020
2020-01-22,752,6875350,0.5118107665963864,4.1,BTH,BTH,BTH,BTH,2020
2020-12-07,1072,6798672,0.4126086756575875,1.87,MIE,BTH,BTH,BTH,2020
2020-01-05,735,6766278,0.17077165067118974,4.03,BTH,MIS,BTH,BTH,2020
2020-09-08,982,6799798,0.1628777965823435,1.55,BTH,TRN,BTH,BTH,2020
2020-12-06,1071,6814110,0.15347245135972307,8.61,TRN,BTH,BTH,BTH,2020
2020-03-31,821,6828079,0.8456413522847266,2.89,TRN,BTH,BTH,BTH,2020
2020-02-01,762,6813818,0.6803274645521022,0.9,ORP,ORH,BTH,BTH,2020
2020-01-24,754,6881340,0.500578558604196,1.5,BTH,MIE,BTH,BTH,2020
2020-08-05,948,6764292,0.211013409622077,1.28,MIS,MIS,BTH,BTH,2020
2020-11-18,1053,6788554,0.7783254791722961,3.17,BTH,MIS,BTH,BTH,2020
2020-05-03,854,13287453,0.9035953938591512,9.55,BTH,MIS,BTH,BTH,2020
2020-08-28,971,10897726,0.12745525033290184,1.26,ORH,TRN,BTH,BTH,2020
2020-09-12,986,6803709,0.1478274396201488,1.66,BTH,LIH,BTH,BTH,2020
2020-01-11,741,6806350,0.3924603647861838,1.74,BTH,MIS,BTH,BTH,2020
2020-01-08,738,6776303,0.4682775317038601,1.31,CZH,BTH,BTH,BTH,2020
2020-11-10,1045,6847121,0.2020141849378859,2.5,MIE,BTH,BTH,BTH,2020
2020-02-17,778,267091,0.6935464008159508,1.76,CZH,BTH,BTH,BTH,2020
2020-01-01,731,6751326,0.5637815644684363,2.36,BTH,TRN,BTH,BTH,2020
2020-09-19,993,6839998,0.13454582885247637,1.35,LU7,LUZ,BTH,BTH,2020
2020-06-10,892,6804207,0.8286838195133251,1.03,TR6,BTH,BTH,BTH,2020
2020-09-12,986,6841922,0.36229856150605566,1.76,BTH,BTH,BTH,BTH,2020
2020-10-26,1030,6771524,0.3327863540028209,1.77,ORH,MIS,BTH,BTH,2020
2020-04-17,838,6849509,0.34944832387789004,1.87,BTH,BTH,BTH,BTH,2020
2020-02-03,764,13276460,0.35322902485098956,1.98,MIS,MIS,BTH,BTH,2020
2020-01-09,739,6823627,0.2383968676757293,0.71,MIE,MIE,BTH,BTH,2020
2020-07-24,936,6821139,0.20858112740679485,3.85,MIS,BTH,BTH,BTH,2020
2020-01-18,748,6793172,0.5611291393779286,1.83,BTH,MIE,BTH,BTH,2020
2020-04-01,822,6897411,0.8076782960750669,0.65,BTH,BTH,BTH,BTH,2020
2020-08-06,949,6815560,0.1860086513231876,1.91,BTH,TRN,BTH,BTH,2020
2020-01-16,746,6777508,0.23601394323196645,1.95,ORP,MIS,BTH,BTH,2020
2020-11-13,1048,6875268,0.19765823622654913,3.65,BTH,CZH,BTH,BTH,2020
2020-04-14,835,6807683,0.6998120522511786,3.34,BTH,MIS,BTH,BTH,2020
2020-02-09,770,6886101,0.7546962052309268,0.8,MIE,MIE,BTH,BTH,2020
2020-01-17,747,13274950,0.3107619303727126,4.11,BTH,TRN,BTH,BTH,2020
2020-04-09,830,6857964,0.6607834770708644,0.83,BTH,CZH,BTH,BTH,2020
2020-03-22,812,6818798,0.8395548772419205,1.25,BTH,MIS,BTH,BTH,2020
2020-03-09,799,13286720,0.4598619464489495,15.56,BTH,MIS,BTH,BTH,2020
2020-02-15,776,6870682,0.7041134163833404,0.85,BTH,MIE,BTH,BTH,2020
2020-02-23,784,6857003,0.3401391619065045,7.02,BTH,TRN,BTH,BTH,2020
2020-01-05,735,10898310,0.1977643491185728,1.05,LEC,BTH,BTH,BTH,2020
2020-04-10,831,6789226,0.8386563149138203,2.38,BTH,MIS,BTH,BTH,2020
2020-02-21,782,6849369,0.6917639148072426,1.8,BTH,MIS,BTH,BTH,2020
2020-10-18,1022,13278080,0.194095471607013,3.35,BTH,MIS,BTH,BTH,2020
2020-11-20,1055,6828206,0.15999731748937607,10.16,BTH,TRN,BTH,BTH,2020
2020-08-10,953,6839688,0.1852225757469666,3.15,AVP,MIS,BTH,BTH,2020
2020-08-06,949,13284132,0.2542531715253246,1.07,BTH,MIE,BTH,BTH,2020
2020-01-06,736,6839689,0.5219068311970877,4,MIS,BTH,BTH,BTH,2020
2020-09-20,994,6854362,0.5614280774077303,2.65,BTH,MIE,BTH,BTH,2020
2020-12-12,1077,6752688,0.3258511180424891,2.16,FVL,BTH,BTH,BTH,2020
2020-08-07,950,13276115,0.23628336466344085,1.09,BTH,BTH,BTH,BTH,2020
2020-12-21,1086,6841412,0.2568711301306424,1.44,BTH,TRN,BTH,BTH,2020
2020-02-13,774,6808605,0.2606092566760017,0.89,BTH,SRS,BTH,BTH,2020
2020-09-06,980,6801104,0.15109854773416054,1.43,MIS,BTH,BTH,BTH,2020
2020-04-05,826,6787449,0.821888798948264,4.3,PTR,BTH,BTH,BTH,2020
2020-01-18,748,13273949,0.3196955546907146,1.56,BTH,PTR,BTH,BTH,2020
2020-09-24,998,6760975,0.11905128896039108,1.51,TTH,FVL,BTH,BTH,2020
2020-01-04,734,6869015,0.6323596364961956,0.9,BTH,MIE,BTH,BTH,2020
2020-11-01,1036,6759560,0.13177333585964596,1.87,BTH,TRN,BTH,BTH,2020
2020-06-16,898,6777221,0.7237130056304932,6.02,MIE,BTH,BTH,BTH,2020
2020-12-15,1080,6803006,0.32404793393108644,1.51,BTH,BTH,BTH,BTH,2020
2020-03-25,815,13271719,0.7580877736445766,1.46,MIS,BTH,BTH,BTH,2020
2020-02-09,770,6783111,0.2885559361054984,4.01,BTH,MIS,BTH,BTH,2020
2020-11-04,1039,6799263,0.558530220220443,0.38,BTH,MIS,BTH,BTH,2020
2020-05-14,865,6849591,0.8937525946841083,2.7,AVH,FVL,BTH,BTH,2020
2020-04-22,843,10903960,0.7960704478510148,0.96,BTH,MIS,BTH,BTH,2020
2020-10-30,1034,10908159,0.4020373031613119,2.55,TRN,ORH,BTH,BTH,2020
2020-02-23,784,6815198,0.4717317252386839,2.44,ORH,BTH,BTH,BTH,2020
2020-10-04,1008,6880608,0.2805107672000198,2.67,BTH,BTH,BTH,BTH,2020
2020-11-28,1063,6811931,0.15240785316592675,0.91,ORH,TRN,BTH,BTH,2020
2020-04-23,844,6810603,0.8484131512322434,0.52,BTH,BTH,BTH,BTH,2020
2020-11-18,1053,6867266,0.17301522447024392,1.14,BTH,BTH,BTH,BTH,2020
2020-07-03,915,6810040,0.35014621658680906,0.9,CZH,BTH,BTH,BTH,2020
2020-01-05,735,6808304,0.23037368400098765,3.3,BTH,TRN,BTH,BTH,2020
2020-03-28,818,6771229,0.8703105499113651,2.91,TRN,BTH,BTH,BTH,2020
2020-04-01,822,6796845,0.5240760878267376,12.38,BTH,CZH,BTH,BTH,2020
2020-02-06,767,6890938,0.30802426326539195,1.85,BTH,BTH,BTH,BTH,2020
2020-12-14,1079,13278727,0.16701389545384815,1.21,BTH,TRN,BTH,BTH,2020
2020-12-11,1076,6859078,0.2326954293403502,1.03,BTH,ORH,BTH,BTH,2020
2020-04-13,834,6828451,0.7847718526288708,2.33,BTH,CZH,BTH,BTH,2020
2020-12-22,1087,6829656,0.20865792757662135,4.59,CZH,BTH,BTH,BTH,2020
2020-03-09,799,6763077,0.6654338645671234,0.9,TRN,BTH,BTH,BTH,2020
2020-04-28,849,6891020,0.758589997916839,2.73,BTH,TRN,BTH,BTH,2020
2020-01-12,742,13288733,0.4274326349117582,5.39,BTH,BTH,BTH,BTH,2020
2020-06-29,911,6808051,0.3874448794556573,1.43,ORH,TRN,BTH,BTH,2020
2020-12-04,1069,10892963,0.8996723223433172,6.27,ORH,RGA,BTH,BTH,2020
2020-07-05,917,6892290,0.3793814749085157,4.71,BTH,AVP,BTH,BTH,2020
2020-12-20,1085,13273786,0.25077660015839537,0.9,TTH,MIE,BTH,BTH,2020
2020-07-12,924,10899323,0.29805663974598623,0.84,CZH,BTH,BTH,BTH,2020
2020-02-03,764,6875777,0.25365093097541175,6.44,TRN,BTH,BTH,BTH,2020
2020-03-25,815,10907655,0.8550256400497163,0.76,BTH,MIS,BTH,BTH,2020
2020-12-07,1072,6819108,0.23687982236864644,0.74,BTH,LIH,BTH,BTH,2020
2020-07-05,917,6847030,0.44401737160006527,2.05,BTH,MIE,BTH,BTH,2020
2020-02-07,768,13293101,0.6100979958557066,2.89,MIS,MIS,BTH,BTH,2020
2020-02-23,784,6860613,0.5466115709325807,0.92,BTH,BTH,BTH,BTH,2020
2020-06-13,895,6871275,0.7201025804507868,2.63,BTH,TRN,BTH,BTH,2020
2020-12-10,1075,6884312,0.8734774560149793,1.39,BTH,BTH,BTH,BTH,2020
2020-03-26,816,6875245,0.6549419812710969,1.11,TTH,MIE,BTH,BTH,2020
2020-03-22,812,6751897,0.699604003061967,3.14,ORH,TRN,BTH,BTH,2020
2020-06-09,891,6801900,0.7291942051208092,3.05,BTH,BTH,BTH,BTH,2020
2020-12-12,1077,10904777,0.6861116312520013,1.02,BTH,MCR,BTH,BTH,2020
2020-07-13,925,13284993,0.3928665820831049,0.6,BTH,TRN,BTH,BTH,2020
2020-07-14,926,13286042,0.27029719445025086,1.29,BTH,TRN,BTH,BTH,2020
2020-10-26,1030,6816047,0.20323947270345535,1.01,CZH,BTH,BTH,BTH,2020
2020-02-22,783,6756404,0.573476493720173,4.63,BTH,MIS,BTH,BTH,2020
2020-03-07,797,6758984,0.230970130827313,2.67,BTH,TRN,BTH,BTH,2020
2020-02-07,768,6827815,0.4732385726930379,0.65,TR8,BTH,BTH,BTH,2020
2020-10-22,1026,6792305,0.19888212888720985,5.48,MIS,MIS,BTH,BTH,2020
2020-06-26,908,10907864,0.38853108747622733,2.43,TRN,BTH,BTH,BTH,2020
2020-03-31,821,6821566,0.7961490163248222,0.31,BTH,TRN,BTH,BTH,2020
2020-08-11,954,6854713,0.12913697054794632,4.2,ORH,TRN,BTH,BTH,2020
2020-08-30,973,6804516,0.16597500373754584,1.96,BTH,MIE,BTH,BTH,2020
2020-05-04,855,6839281,0.9144515092221376,1.28,BTH,MIS,BTH,BTH,2020
2020-07-29,941,6859754,0.21978388843318175,1.12,BTH,MIS,BTH,BTH,2020
2020-05-13,864,13276187,0.7714833457039759,10.36,MIE,BTH,BTH,BTH,2020
2020-08-02,945,6876415,0.18835471216172453,1.39,BTH,TRN,BTH,BTH,2020
2020-03-06,796,6879738,0.7980553177744848,1.29,MIE,MIE,BTH,BTH,2020
2020-12-23,1088,6803962,0.5131148498410218,1.92,TTH,CZH,BTH,BTH,2020
2020-07-02,914,10896044,0.43425588968184936,1.22,BTH,MIS,BTH,BTH,2020
2020-09-20,994,6868383,0.17045025222300628,6.71,BTH,MIS,BTH,BTH,2020
2020-02-16,777,6844733,0.48813390405129137,3.71,BTH,TRN,BTH,BTH,2020
2020-03-17,807,6894202,0.6884006796352429,2.9,BTH,MIS,BTH,BTH,2020
2020-04-20,841,6830398,0.8397813725569748,1.79,TRN,BTH,BTH,BTH,2020
2020-07-23,935,10900755,0.1996691361288672,0.91,LU6,BTH,BTH,BTH,2020
2020-02-22,783,6843666,0.6608296246759445,2.49,BTH,BTH,BTH,BTH,2020
2020-12-15,1080,6759645,0.4829102599818947,1.3,CZH,BTH,BTH,BTH,2020
2020-02-11,772,6795480,0.3151948804265472,2.23,ORH,MCR,BTH,BTH,2020
2020-02-02,763,6840735,0.3516238256063096,2.38,BTH,MIS,BTH,BTH,2020
2020-10-14,1018,6783847,0.2541572667031108,0.88,BTH,BTH,BTH,BTH,2020
2020-09-05,979,6886258,0.25562714449089263,1.13,BTH,TRN,BTH,BTH,2020
2020-09-07,981,6879951,0.18591500862395385,13,BTH,BTH,BTH,BTH,2020
2020-06-23,905,6892241,0.8094645174173547,2.37,PTR,PTR,BTH,BTH,2020
2020-01-05,735,6839291,0.2124395080341815,2.18,BTH,MIS,BTH,BTH,2020
2020-03-16,806,6853563,0.2973929725530999,3.6,BTH,MIS,BTH,BTH,2020
2020-11-28,1063,13272072,0.5220875886208687,1.05,BTH,MIS,BTH,BTH,2020
2020-12-04,1069,6787109,0.1874844369898348,4.51,BTH,MIS,BTH,BTH,2020
2020-07-19,931,6869984,0.19417275351691263,1.13,TRN,BTH,BTH,BTH,2020
2020-08-11,954,6759993,0.1166967806519229,4.95,LEC,BTH,BTH,BTH,2020
2020-04-17,838,13281597,0.647976874214141,0.68,TRN,BTH,BTH,BTH,2020
2020-10-07,1011,6798826,0.14915511043259247,3.52,BTH,ORH,BTH,BTH,2020
2020-09-17,991,10908840,0.17470218533241016,3.09,CZH,BTH,BTH,BTH,2020
2020-11-19,1054,6875308,0.18481653166975143,6.07,MIS,TRN,BTH,BTH,2020
2020-07-02,914,6841597,0.519864890190719,0.85,BTH,MIS,BTH,BTH,2020
2020-02-24,785,6783875,0.37334889786518394,2.17,BTH,BTH,BTH,BTH,2020
2020-10-01,1005,10894031,0.20496913288998225,1.26,BTH,MIS,BTH,BTH,2020
2020-01-26,756,6769476,0.2817805059095758,0.64,BTH,TRN,BTH,BTH,2020
2020-04-24,845,6807682,0.8596385332979941,3.92,BTH,MIS,BTH,BTH,2020
2020-05-19,870,6815703,0.8197283092728459,0.76,BTH,MIS,BTH,BTH,2020
2020-09-14,988,6774643,0.5154186447136971,2.34,CZH,BTH,BTH,BTH,2020
